NUM,EXPECTED,C1M61A_qwerty,# characters,edit distance
1268,我哋香港咧,我哋康講囖,5,3
1269,每一個月都有一個叫,每一個月都有一個叫,9,0
1270,好傳統㗎我哋要著件,好全統個我哋要著件,9,2
1271,綠袍落去吃㗎,六葡落去食個,6,4
1272,咁然後喺宿舍住㗎嘛我住宿舍㗎嘛,噉然後喺叔瀉住嘍马我住粟瀉她马,15,9
1273,咁啊分開咧就請,噉啊分開囖就請,7,2
1274,某個學系啲一時呢個一時乜到好多人係咁樣嘅,某個學係啲一時又利個一時乜都好係噉樣嘅,20,7
1275,咁嗰晚咧啲啤酒任飲嘅,噉嗰晚哩啲啤酒任飲嘅,10,2
1276,如果你,如果理,3,1
1277,走去男廁望下洗手盤咧,走去藍次望下洗手盆囖,10,4
1278,你就知道啲乜嚟啦,理就知道啲咩嚟嚹,8,3
1279,個個飲多咗又嘔又,個個飲多左又牛又,8,2
1280,好心你又掹咗個嘢啦吓,好心理又掹咗嘢啦吓,10,2
1281,又唔係喎儲住晒成,又唔係喎草住嗮淨,8,3
1282,盤滿嘅咁樣,盆滿嘅噉樣,5,2
1283,一個個都滿晒,一個個都滿晒,6,0
1284,我哋一飲完咧就唔,我哋一飲完囖就唔始係,8,3
1285,咁上下,咁上下,3,0
1286,擸幾隻咁啊搦住上,搭幾知噉啊扐住上,8,4
1287,房囉就咁一個個抽住幾隻咁搦上房,房囉做咩個抽住幾知扐上房,15,7
1288,係啊係啊係啊即係,係啊係啊係啊啫係,8,1
1289,特別係喺邊度咧,揼別係喺邊度嘞,7,2
1290,特別喺嗰個我哋嗰個嗰,揼別喺嗰個我哋嗰個嗰,10,1
1291,即係嗰層,遮係嗰個層,4,2
1292,嗰個座囉,嗰嗰座囉,4,1
1293,我宿舍有三座樓嘅,我縮瀉有三座樓嘅,8,2
1294,我啊住頂嗰座宿舍中間乜,我又住頂嗰座縮瀉中間咩,11,4
1295,即係個,遮係個,3,1
1296,個個,個個,2,0
1297,咧就喺,啊就喺,3,1
1298,中間嗰座,中間嗰座,4,0
1299,然後底下仲有一座,然後底下仲有一座,8,0
1300,咁呢座嘅廁所就都滿啦嗰個近啊嘛,噉哩座嘅廁所就都冇啊個個勤啊马,15,7
1301,哇飲到傻衝去廁所咁咪,嘩飲到傻沖去廁所噉咪,10,3
1302,搞到滿晒囉,搞到滿晒囉,5,0
1303,咁我哋嫌佢污糟咪搦,噉我哋炎佢污糟咪扐,9,3
1304,上上高飲囉,上上高飲囉,5,0
1305,係啊,係呀,2,1
1306,我哋啲宿舍冇你哋呢度啲咁,我哋啲鬚又冇李哋利度啲咁,12,4
1307,好近時我哋啲宿舍,好近時我哋啲縮瀉,8,2
1308,即係廁所喺走廊尾嘅,遮係廁所喺走朗美嘅,9,3
1309,即係,遮係,2,1
1310,共用嘅廁所即係幾格咁沖涼啊咁嗰啲咧,共用嘅廁所啫係幾𠺝噉沖涼啊啊噉嗰啲囖,17,6
1311,就唔喺房,就唔喺房,4,0
1312,自自己個裡邊有唔係嘅,字自己個女便有唔係嘅,10,3
1313,早期啲仲好笑啊我第一次去嗰間咧,早奇啲仲好笑啊我第一次去嗰間囉,15,2
1314,訓簡辦房㗎咋即係,瞓揀罷房個咋即係,8,4
1315,個頂通㗎隔籬房,個頂通咋隔離房,7,2
1316,講嘢聽到嘅,講嘢聽唔倒嘅,5,2
1317,即係好似啲咁樣,遮係好似咁樣,7,2
1318,咁樣咧不過佢高過見唔到頭㗎,噉囖筆個佢高個見唔到頭個,13,7
1319,但係上高通㗎你唔好,但係上高通嘅理唔好,9,2
1320,講嘢聽到㗎,講嘢聽倒呀,5,2
1321,早期嗰啲啊有間叫做,早其嗰啲啊有間叫做,9,1
1322,喺半山㗎,喺半山呀,4,1
1323,嗰間係最舊嘅,嗰間係最舊嘅,6,0
1324,我入去嗰年咧就剛剛最後,我入去嗰年囖就啱啱最後,11,3
1325,第一季,第一貴,3,1
1326,入完就拆㗎了所以我哋嗰陣時咧,入完就擦嘅啊所以我哋嗰陣時嘞,14,4
1327,嗰間嘢因為好小,嗰間嘢因為好少,7,1
1328,所以我都入唔到嗰間啊,所以我都入唔倒嗰間啊,10,1
1329,但係應該係入嘅但係我入唔到去,單係應該係入嘅但係我入唔倒去,14,2
1330,咁到到,噉到到,3,1
1331,咁到到呢邊呢間裝修好咧我就嚟呢間所以我就去咗,到到利邊哩間U修好囖我就黎利間所以我就去咗,22,7
1332,叫做嗰陣時叫,叫做嗰陣時叫,6,0
1333,其實就係,其實就係,4,0
1334,三間最,三間最,3,0
1335,古老嘅宿舍組成一個叫做,鼓老嘅叔瀉早成一個叫,11,5
1336,因為佢舊,因為佢舊,4,0
1337,所以叫,所以叫,3,0
1338,咁啊由三座圍出嚟嘅,噉啊油三座出來嘅,9,4
1339,以前係叫三間㗎嘛,以前係叫三間她马,8,2
1340,喺河道隔籬,还正郁和度隔離,5,6
1341,以前你唔記得啦我諗你細得制啦,以前李唔記得呀我林理細得滯啊,14,6
1342,冧過山嚟啊剩好多嘢,U個山嚟啊死好多,9,4
1343,好多嘢㗎個陣時,好多嘢嘅嗰陣時,7,2
1344,都好多故仔㗎,當都好多故仔嘅,6,2
1345,又我哋有個,又我哋有個,5,0
1346,校園咧有個,爆完囉有個,5,3
1347,荷花池叫啊嘛,何花U叫啊马,6,3
1348,又有人話見鬼又有人話乜話乜我哋啲舊古老宿舍,又有人話見鬼又有人話乜話襪我啲舊古老U瀉,21,4
1349,成日都有人話見鬼㗎啦,成日都有人話見鬼嘍啦,10,1
1350,又話喺棵樹度坐喺度咁,又話喺棵樹度坐喺度噉,10,1
1351,我有一年對正棵樹,我有一年對正棵樹,8,0
1352,望咗成年都冇啊,望咗成年都冇啊,7,0
1353,真係啊我我又唔怕㗎嘛,真係啊我我唔怕她马,10,3
1354,冇啦冇照行,冇啦冇照行,5,0
1355,我,我,1,0
1356,我唔信有啦,我唔信有啦,5,0
1357,即係我唔驚佢啦我唔敢話有冇,遮係我唔驚佢啦我唔敢又話冇,13,3
1358,即係我唔敢話有冇,遮係我唔敢話又冇,8,2
1359,因為我,因為我,3,0
1360,解釋唔到啊嘛未見過啊嘛,解識唔倒呀未見個啊马,11,6
1361,所以唔知有冇,所以唔知有冇,6,0
1362,但係就起碼我唔驚,單係就起碼我唔驚,8,1
1363,我唔驚,我唔驚,3,0
1364,係,係,1,0
1365,哦外星人嗰啲,外星人嗰啲,6,1
1366,其實有陣時你講識既係一個人,其室有陣時李講時啫係一個人,13,4
1367,同埋一隻鬼,同埋一隻鬼,5,0
1368,其實個分別係點咧啦你點分咧,其實個分別係點U理點分U,13,4
1369,咁以前我哋,噉以前我哋,5,1
1370,估計咧我,估U囉我,4,2
1371,估咧就係人就真係好生㗎啦,鼓屋就係人就真係好生嘍啦,12,3
1372,鬼就定晒型啊嘛,鬼就定晒形啊马,7,2
1373,但係如果剩係啲人都係咁根本,單係如果整係啲人都係噉根本,13,3
1374,咁又嗰個人又係鬼啊嘛咁,噉又嗰個人又係鬼啊马噉,11,3
1375,唔知係咪啊,唔知係咪啊,5,0
1376,但係我唔驚呢啲嘢嘅,但係我唔驚哩啲嘢嘅,9,1
1377,我尤其是即係我,我尤其是遮係我,7,1
1378,我獨立過我啲,我讀立個我啲,6,2
1379,兄弟姊妹因為點解咧,興弟姊每因為點解嘞,9,3
1380,我又係要住宿舍嘅幾年嘅,我又係要住粟瀉嘅康公哋幾年嘅,11,5
1381,咁所以我,噉所以我,4,1
1382,獨立自己又可以煮嘢吃嗰啲我都煮㗎,讀呀自機又可以煮嘢食嗰啲我都住,16,6
1383,因為我哋,因為我哋,4,0
1384,慣咗離開早咗離開屋企啊嘛,慣咗離開早咗厘開屋企啊马,12,2
1385,所以又唔怕呢啲嘢嘅,所以又唔怕哩啲嘢嘅,9,1
1386,冇離到題啊嘛係咪,冇離都太呀嘛係麥,8,4
1387,哦咁啊呢個好特別啊啦呢樣嘢啊,噉呃哩個好揼別嗱哩樣嘢啊,14,8
1388,我哋啲好特別嘅嘢嘅,我哋啲好揼別嘅嘢嘅,9,1
1389,啦我自己本身咧,嗱我自己本新囉,7,3
1390,就唔鍾意啊爸爸畀錢我去拍拖嘅,就唔鍾意阿爸巴俾錢我去拍拖嘅,14,3
1391,好似我細佬啲太早識老婆嗰啲咧,好似我細老啲太早識老婆嗰啲囖,14,2
1392,都未讀完書你要,都未讀完書理要,7,1
1393,識女仔嗰啲,識女仔嗰啲,5,0
1394,咁啊一定啊爸爸畀零用錢搦零用錢拍,噉啊一定啊爸巴俾U用錢扐靈用錢泊,16,7
1395,拖拉係咪啊,拖拉马係咪,5,2
1396,所以我就冇嘅,所以我就冇嘅,6,0
1397,尤是我哋工科啲人咧我哋讀,又時我哋功科啲人囖我哋讀,12,4
1398,啲人咧,啲人嘞,3,1
1399,就好嘅,就好嘅,3,0
1400,所以我哋咧,所以我哋囖,5,1
1401,點樣識女仔咧咁,點養識女仔囖噉,7,3
1402,我哋咧,我哋囖,3,1
1403,讀緊書我哋都唔識女仔嘅,讀𡁵書我哋都唔識女仔嘅,11,1
1404,因為我哋工科嗰陣時,因為我哋功科嗰陣時,9,1
1405,我哋嗰班起碼就冇女仔嘅,我哋嗰班起碼就冇女仔嘅,11,0
1406,但係我啲師妹有女仔啦,但係我啲斯妹又女仔啊,10,3
1407,遲幾年嗰啲啊有,自己年嗰啲有,7,3
1408,但係我哋冇嘅全男班嘅,但係我哋冇嘅傳嵐班嘅,10,2
1409,所以我哋入大學之中亦唔會話特別出去識女仔,所以我哋譯大學之忠亦都唔會話揼別出去識女仔,20,4
1410,我宿舍係男女㗎喎,我縮瀉係藍女個喎,8,4
1411,一座男一座女但係我哋,一座藍一座女單係我哋,10,2
1412,都冇借呢啲我都冇借呢啲機會啦,都冇借哩啲我都冇借哩啲機會吖,14,3
1413,有啲人有吓,有啲人有下,5,1
1414,識啲女仔咁我都我都冇嘅,識啲女仔噉我都我都冇嘅,11,1
1415,但係我哋好奇怪喎大家都知道,但係我好奇怪喎大家都知道,13,1
1416,畢業第日要結婚㗎啦,筆業誒要結婚呀啦,9,4
1417,所以我哋一畢業嗰年嗰個聖誕咧,所以我哋一畢業嗰年嗰個聖誕U,14,1
1418,咁我哋又搞,噉我哋又搞,5,1
1419,啦,呀,1,1
1420,我哋叫嗰啲做會吓,我哋叫嗰啲做U會吓,8,1
1421,會去啊嘛出去,U會去U啊马出去U,6,4
1422,而家呢叫啦但係我哋嗰陣係叫會吓,而家哩叫拉但係我哋嗰陣係叫U會吓,15,3
1423,咁去識女仔嘅嗰陣時,噉去識女仔嘅嗰陣時,9,1
1424,咁所以咧,噉所以U,4,2
1425,多數咧就係啲女仔都有啲㗎啦,多掃屋就係哩女仔亦都有啲啊啦,13,5
1426,咁就有啲多數嗰啲就,噉重有啲多數嗰啲就,9,2
1427,護士嗰邊㗎啦嗰啲㗎你知冚唪唥都係女仔全女班嗰啲㗎啦,護士嗰便個里嗰啲咋理支限扮都係女仔傳女班嗰啲嘍啦,25,11
1428,咁啊有啲有啲男仔嗰啲工科嘅,噉啊有啲有啲嵐仔嗰啲功科嘅,13,3
1429,咁梗係有啲穿針嘅人㗎啦即係有啲人,噉梗係有啲穿針嘅人嘍拉姐係有啲人,16,4
1430,已經識嗰啲女仔㗎啦都介紹啲女仔畀呢啲班男仔啦咁,意經識嗰啲女仔個啊都介紹啲女仔俾哩啲班藍仔吖噉,23,8
1431,咁我哋就喺呢啲聖誕度識嘅,噉我哋就喺哩啲星誕度識嘅,12,3
1432,我幾個同學而家啲老婆,我幾個同學而家啲老婆,10,0
1433,都話喺我哋個第一次,都話喺餓哋個第一次,9,1
1434,識返嚟嘅,熄返來嘅,4,2
1435,咁我太太都係第一次識返嚟嘅,噉我太太都係第一次識返來嘅,13,2
1436,係聖誕嗰個,係聖誕嗰個,5,0
1437,嗰個識返嚟嘅我老婆,嗰個熄返來嘅我老婆,9,2
1438,咁我哋都行咗好耐我哋都話即,噉我哋都行咗好U我哋都或者,13,4
1439,因為我哋嗰行老婆話,因為我哋嗰行老婆話,9,0
1440,你未做到工程師梗唔嫁畀你啦係咪啊,理未做到工程師間唔架俾理拉吓,16,9
1441,咁啊要考牌啊剩啊咁喺香港,噉誒要考排啊剩誒噉喺香港,12,5
1442,我一九七一年,我一九七一年,6,0
1443,一九七一年畢業啦,一九七一年筆業吖,8,2
1444,一九七五年考到牌,一九七五年考到排,8,1
1445,一九七六年先肯嫁,一九七六年先肯𡃉,8,1
1446,咁亦都有啲原因嘅我哋又唔要爸爸媽媽幫手啊嘛,噉亦都有啲原因嘅我就唔要爸巴嫲媽幫手啊马,21,6
1447,我要自己租自己屋,我要自己租自己屋,8,0
1448,自己搞自己嘢咁我哋唔洗佢哋抓注意我哋好獨立啊,自己搞自己嘢噉我哋唔使佢哋揸主意我哋好讀蠟啊,22,6
1449,唔畀佢哋抓主意,唔俾佢哋揸主意,7,2
1450,而家好多唔係㗎嘛,而家好多唔係她马,8,2
1451,阿媽又要邊度住呢間屋又要喺乜又乜,阿媽又要邊度住哩間屋又要U咩又乜,16,3
1452,我哋唔係嘅,我哋唔係嘅,5,0
1453,我哋話我哋搵到屋啦落晒定畀咗錢啦,我哋話我哋揾到屋啦樂晒訂俾咗錢啊,16,5
1454,你嚟睇下啦咁,理離睇下噉,6,4
1455,我哋啲咁樣㗎嘛咁因為我始終覺得即係,我哋啲噉樣她马噉因為我似終覺得姐係,17,6
1456,自己嘅嘢應該自己做啊嘛,自己嘅嘢應該自己做啊马,11,1
1457,咁咪多數咁,噉咪多蘇噉,5,3
1458,不過後期,筆個後奇,4,3
1459,後期都要下佢哋幫手嘅生咗細路仔,後其都要下佢哋幫手嘅生咗細路仔,15,1
1460,咁我哋又要,噉我哋又要,5,1
1461,去譬如話,去譬如話,4,0
1462,我哋兩公婆要去,噉我哋兩公婆要去,7,1
1463,玩成晚㗎嘛咁死啊啲細路,玩成晚歌马噉死啊啲細路,11,3
1464,邊度搞咧係咪啊,邊度搞囉係咪啊,7,1
1465,咁有陣時都叫啊媽嚟啦,噉有陣司都叫阿媽離啦,10,4
1466,雖然香港幸福啲,雖然香港行幅啲,7,2
1467,可以請個菲傭啊咁,可以請個飛溶啊噉,8,3
1468,已經有啲咁嘅嘢㗎啦,已經有啲噉嘅嘢嘅啊,9,3
1469,但係有陣時都放心唔落,但係有陣時都放心唔落,10,0
1470,細路仔細得制,細路仔細得滯,6,1
1471,咁啊叫阿爸爸媽媽嚟坐一晚囉,噉哦叫阿爸巴嫲媽來U晚囖,13,8
1472,係啊,係呀,2,1
1473,都要搵人嚟啊哈,都要揾人理U位,7,4
1474,去阿嬤啦你睇都係咁嘅情況我哋嗰陣時都係咁,去呀嫲啦離開哩度個情認囖我哋嗰陣時都係噉,20,11
1475,不過我哋嗰陣時幸運啲啦,不過我哋嗰陣時U運啲啦,11,1
1476,就係我一生細路之後咧,就係我一生細路之後囉,10,1
1477,我哋就要請工人啦,哦哋就要請工人啊,8,2
1478,因為老婆做嘢啊嘛,因為老婆做嘢呀嘛,8,1
1479,返嚟仲要佢煮飯又唔得㗎,返來淨係佢煮飯又唔得囖,11,4
1480,大家做嘢係咪啊,大家做嘢係咪啊,7,0
1481,咁所以我,噉所以我,4,1
1482,早期未有細路仔咧就,祖其未有細路仔嘞就,9,3
1483,自己搞啦唔啱咪出去吃就好簡單,自己搞吖唔啱咪出識就好簡單,14,3
1484,但係咧有咗細路就唔係成日出街吃嘅,單係哩有咗細路就唔係成一出界食嘅,16,5
1485,咁啊要請工人囉,噉啊要U工人囖,7,3
1486,所以我早期係請中國工人㗎,所以我早其係請中國公人個,12,3
1487,不過點知,不過點知,4,0
1488,請個中國工人即係請個工人嚟教你啦,請個中國公人啫係請個工人利教理啦,16,4
1489,啊勞氣你畀錢佢,啊爐氣拉理俾錢佢,7,4
1490,會教你又話咁又唔做得咁又唔做得咁樣,會教理又話噉又唔做得噉又唔做得噉樣,17,4
1491,我哋又怕畀人管㗎嘛唔同爸爸媽媽,我哋又怕俾人管歌马唔同扮巴嫲媽,15,6
1492,住特登唔同請個老工人喺處睇住,住特燈唔同請個老公人喺樹睇住,14,3
1493,試一試咗半年已經頂佢唔順啦,試一試咗半年已經頂佢唔信嚹,13,2
1494,吓,吓,1,0
1495,咁我太太亦都曾經係,噉我太太亦都烂經係,9,2
1496,辭咗分工嚟睇細路㗎我太太有到唔好,遲咗份工離睇細路個我太太有度唔好,16,5
1497,即係好處亦都唔好處啦,遮係好處亦都唔好處啦,10,1
1498,好處咧就係,好處囖就後,5,2
1499,好啲細路囉畀好多時間佢哋囉,好啲細路囉俾好多師間佢哋囖,13,3
1500,我兩個細路咧每個隔四年嘅,我兩個細路囉每個隔四連嘅,12,2
1501,所以啊大女生完咁佢又辭咗分工喎,所以啊大裏生完噉佢又遲咗份工喎,15,4
1502,好啦咁啊搵返分工做下啦,好呀咁啊揾返份工做吓拉,11,5
1503,又第二個囉,又第二個囖,5,1
1504,又要辭,又要遲,3,1
1505,所以佢咧,所以佢囉,4,1
1506,轉過三份工囉變咗咁三份工囉,轉個三份工囉變咗噉三分工囖,13,4
1507,咁啊成日排龍尾囉,噉啊成日排龍美囖,8,3
1508,如果你成日做已經好啦應該哈,如果理成一做意經好啦應該吓,13,4
1509,咁但係你又轉咗啊因為唔係請返嗰樣啊嘛,噉但係理又轉咗啊因咪唔係請返嗰樣啊马,18,4
1510,咁變咗佢成日都排龍尾,噉變咗佢成日都排嚨美,10,3
1511,譬如呢個佢犧牲,譬如哩個佢唏生,7,3
1512,係啊,U,2,2
1513,我就好彩就即係唔洗理呢啲嘢囉,我就好彩就啫係唔使理哩啲嘢囖,14,4
1514,即係每個家庭你都知啦,遮係佢家停李枝啦,10,7
1515,阿媽,阿媽誒,2,1
1516,做搞啊女嗰啲好多嘢啦,做搞呀女嗰啲好多嘢啦,10,1
1517,啊爸爸剩係同佢哋玩㗎啫,阿爸巴淨係同佢哋玩嘍啫,11,4
1518,但佢去街,戴佢哋去街,4,2
1519,出下勞力抱下佢哋咁啊,出下爐力抱下佢哋噉啊,10,2
1520,搦住佢周圍行啊,的住佢周圍行呀,7,2
1521,嗻上下車落下車嗰啲嘢啫,遮上下車落下車噉嗰啲嘢啫,11,2
1522,係啊咁,嗯噉,3,3
1523,係啦所以我哋結婚,係吖所以我哋結婚,8,1
1524,啲同學嗰啲咧我嘅情形就係,啲同學嗰啲囖我嘅情形就係,12,1
1525,我哋結咗婚三個月內,我哋結咗分三個月代,9,2
1526,聖誕節啦,星彈節啦,4,2
1527,咁我哋搞個咁啊識,噉我哋搞個噉啊識,8,2
1528,識咗女仔啦咁啊,熄咗女仔里噉啊,7,3
1529,各自發展囉,覺自發剪囉,5,2
1530,係啊,U,2,2
1531,唔同你爸爸喎吓,唔同理爸巴喎吓,7,2
1532,點啊你爸爸點樣識你阿媽啊,點誒理爸巴點養識理吖媽啊,12,6
1533,係乜原來都係咁,係咩原代係噉,7,4
1534,係啊,係呀,2,1
1535,冇問啊,冇問呀,3,1
1536,係啊,U,2,2
1537,我哋又冇呢啲嘢因為返工咧,我哋又冇哩啲嘢一返工囖,12,4
1538,我我哋啲我都話我哋好㗎嘛,我我哋啲我都話我哋好她马,12,2
1539,好怕返工識嗰啲女仔,抠怕返工色嗰啲女仔,9,2
1540,日見夜見,日見夜見,4,0
1541,你知啦吓,李姿啦吓,4,2
1542,第日,第日,2,0
1543,仲見到好多第二啲女仔咁點搞咧,仲見到好多第二啲女仔他马點搞囖,14,3
1544,哈所以唔得啊呢啲唔做因為我哋嗰陣時返工,下所以唔得啊哩地唔做因為我哋嗰陣時番工,19,4
1545,全部唔嚟呢啲㗎好多女仔㗎你都知我哋好多文員㗎嘛,全部唔理哩啲啊好多女仔嘍理都知我哋好多文員歌马,23,7
1546,但係我哋唔佢哋㗎我哋,但係我哋唔鬚佢哋嘍我哋,10,2
1547,工程師少但係,工程師少但係,6,0
1548,我哋每一個,我哋每一個,5,0
1549,全部做嗰啲咧,全部做嗰啲囉,6,1
1550,都有個女文員㗎,都有個女聞員啊,7,2
1551,係啊,U,2,2
1552,譬如我做某一區咁一定嗰個區一定有個女文員,譬如我做某一區噉一定嗰個佢一定有個女聞員,20,3
1553,要做啲信啊,要做啲信啊,5,0
1554,啊嗰啲嘢㗎嘛,哦嗰啲嘢嘅马,6,3
1555,有嘅都有㗎,有嘅都有啊,5,1
1556,不過我哋啲,不過我哋啲,5,0
1557,不過我哋啲即係費事撩女仔啦,遮係費事來女仔啦,13,7
1558,唔同有啲同事,唔同有啲同事,6,0
1559,唉我哋今日大家夾埋,哎我哋今日大家夾埋,9,1
1560,請我哋啲女仔去飲茶囉咁樣,請我哋啲女仔去飲茶嘍噉樣,12,2
1561,咁我哋都唔好意思話嘅咁我哋都夾錢去嘅,噉我哋又唔好意試話唔呵嘅噉我哋都甲錢去嘅,18,7
1562,不過我哋唔,不果我哋唔,5,1
1563,求其吃一餐畀咗錢唔吃唔抵咁解啊啫,遮係求其寫一餐俾咗淺唔食唔抵噉解啊啫,16,7
1564,咁我哋冇去嘅,噉我哋冇去嘅,6,1
1565,即係冇,遮係冇,3,1
1566,冇話即係主要走去識女仔咁樣去嘅,冇話姐係U嘢走去識女仔噉去嘅,15,5
1567,但係有啲人係搞呢啲嘢㗎,但係有啲人係搞啲嘢啊,11,2
1568,有啲人係搞呢啲嘢㗎,有啲人係搞啲嘢啊,9,2
1569,有個目的嘅佢哋即係我意思即係有啲人有目的,有個目的嘅佢哋遮係我意思啫係有啲人有木,20,4
1570,係啊,U,2,2
1571,同埋我哋好多啲外國嚟嘅男仔男工程師㗎嘛,同埋我哋好多啲外國離嘅UU嵐工程師歌马,19,6
1572,佢哋有啲又鍾意,佢哋有啲又鍾意,7,0
1573,識啲中國女仔放咗工去下睇戲去下食嘢㗎嘛,誒識啲中國女仔放咗工去下睇氣去下食嘢歌马,19,4
1574,有啲嘢㗎都,有啲嘢嘅都,5,1
1575,我做嘢嗰陣時間冇,我做嘢趕私間冇,8,3
1576,啦我做嘢嗰陣時真係冇,辣我做嘢嗰陣時真係冇,10,1
1577,以前返工你都知道遠啦,以前返工理都知道完啦,10,2
1578,七點鐘要起身出門口㗎啦哈,七點鐘要起新出門口嘍拉吓,12,4
1579,返到嚟都七點啦哈,返到離都七點喇吓,8,3
1580,一返嚟老婆煮定晒飯㗎啦咁食飯,一返到離老婆U定晒飯個咋噉啊食飯,14,7
1581,睇電視訓覺以前,睇電視瞓覺以前,7,1
1582,乜嘢運動都冇做,乜嘢運動都冇做,7,0
1583,最多係出去剪下草,最多係出去剪下草,8,0
1584,冬天鏟下雪,冬天鏟下說,5,1
1585,冇去打波乜都冇,冇去打波乜都冇,7,0
1586,陪下啲細路仔去游水你知啦你又去讀書啦哈,陪下啲細路仔去游水理之理有讀書啦吓,19,7
1587,補習車佢哋去星期六去上中文班,補習車佢哋去星期六去上中文班,14,0
1588,又上國語班乜嘢班咁樣,又上國語班乜嘢班噉,10,2
1589,做司機,做司機,3,0
1590,係做呢啲嘢嗻全部運動,係做哩啲嘢啫全部運動,10,2
1591,吓,吓,1,0
1592,家務咧就咁,加務囖就噉,5,3
1593,我,我,1,0
1594,放假咧我多數爭住煮飯,放假囉我多數爭住煮飯,10,1
1595,我煮飯嘅屋企,我煮飯嘅屋企,6,0
1596,煮餸啊嗰啲我做嘅,煮鬆啊嗰啲我做嘅,8,1
1597,吸塵啲清潔唔做,吸塵啲清潔唔做,7,0
1598,清潔唔係我啊嘛,清潔唔係我阿马,7,2
1599,所以唔做清潔,所以唔做清潔,6,0
1600,而家都唔做,而家都唔做,5,0
1601,我有一段時間四十個月我冇做嘢㗎後期,我有一段時間四十個月我冇做嘢嘍後奇,17,2
1602,即係我自己有啲事咧,遮係我自己有啲事啦,9,2
1603,咁你應該知啦哈,錦鯉應該嗤拉吓,7,5
1604,我曾經,我曾經,3,0
1605,喺二千零三即係六,喺二千零三遮係六,8,1
1606,七年前啦,七年前啦,4,0
1607,我做過一次開心手術,我做個一次開心手術,9,1
1608,就係因為運動少啊咁樣咧,就係因為運動小啊噉樣囖,11,3
1609,膽固醇又過高,膽故唇又個高,6,3
1610,食嘢又冇乜節制咁嗰陣時又食,食嘢又冇乜節滯噉嗰陣時又食,13,2
1611,牛扒豬扒乜鬼都食啦哈,牛扒豬扒咩鬼老食啦吓,10,3
1612,咁啊,噉啊,2,1
1613,早期發現十年前發現咧就係膽固醇過高嘅,早其發現十年前髮現啊就係膽故唇個告嘅,18,7
1614,咁我就,噉我就,3,1
1615,處之泰然啦問醫生乜事啊醫生話哦,坐出雪太願囉問醫生咩事啊醫生話,15,8
1616,如果你唔嚟佢第時有心臟病啦咁,誒如果理唔理佢第時有心臟病啦噉,14,4
1617,哦咁啊算數啦,噉算數啊,6,4
1618,照開藥咁啊,照開藥噉啊,5,1
1619,記得啊食啊唔記得咪唔食囉咁冇理冇理,記得𠻺識啊唔記得咪唔食囉噉冇理冇李,17,4
1620,咁卒之有一次真係個心口痛喎,噉捉之有一次真係個心口痛喎,13,2
1621,咁去驗完之後然後就即係心血管塞,咁去驗完人有有嘥心血管塞,15,7
1622,咁卒之咧就要,噉捉知囖就要,6,4
1623,沖唔到波仔因為太多地方塞,沖唔都波仔因為太多地方塞,12,1
1624,咁咧就做咗個開心囉,噉屋就做咗個誒開心囖,9,4
1625,就駁嗰啲叫搭橋囉,就博嗰啲叫答橋囖,8,3
1626,一條幾條嘢,一條幾條嘢,5,0
1627,所以我有四條㗎,所以我有四條架,7,1
1628,喺只腳度攞條血管出嚟然後,係隻腳度攞跳血管出梨然後,12,4
1629,喺個大動脈度駁落個心呢度呢度駁呢度呢度駁呢度,喺個大動物道博落個心哩度哩度薄哩度哩度薄哩度薄哩度,22,13
1630,有四條,有四條,3,0
1631,係啊,U,2,2
1632,好昌明我做嗰陣已經好昌明啦,開窗明我做嗰哩意經好長明啊,13,6
1633,即係開心咁大手術直情停咗你心跳喎,遮係開心咁大手術直U停咗理心跳喎,16,3
1634,抽晒你啲血出去,抽晒理支次血出去,7,3
1635,一個叫做心肺肌嗰度嚟,一個叫做心費機嗰度離,10,3
1636,吸等佢同佢啲氧氣交換喎咁即係,級等佢同佢啲養氣交換喎噉啫係,14,4
1637,其實你死咗一輪㗎啦哈然後,其實理死咗一輪嘍拉下然後,12,4
1638,電返醒你咁解嗻嘛,電返醒理噉解他马,8,4
1639,咁正式咁大手術咧,噉政識咁大手術囖,8,4
1640,訓咗一晚,瞓咗一晚,4,1
1641,三晚咧,三晚U,3,1
1642,第五日已經踢你走了喎,第五日意經踢走嘍,10,4
1643,我所以我星期四入院我星期一出院喎,我所以我星期四入遠星期一出遠喎,16,3
1644,快到咁淒涼喎,快到咁U涼喎,6,1
1645,吓,吓,1,0
1646,剛剛出嚟啫,啱啱出梨啫,5,3
1647,抓住嗰嚿嘢吊住樽嘢又叫我行了已經,楂住嗰舊嘢吊住樽嘢又叫我行喎已英,16,4
1648,咁啊佢仲要好大地方喺加拿大一流囉,噉誒佢重有好大地方係加嗱大一流嘍,16,7
1649,佢做心嗰間醫院咧,佢做心嗰間醫院囉,8,1
1650,佢有一個大堂咧,佢有一個大堂囉,7,1
1651,係好似玻璃窗咁啊玻璃㗎兩邊,係好黐玻璃窗噉啊玻璃啊兩便,13,4
1652,好高四層樓咁高㗎,好高四層U咁高個,8,2
1653,裡邊擺滿晒啲沙發啊咁,女便擺滿晒啲梳化啊噉,10,5
1654,好多活動地方嘅,好多核活動地方嘅,7,1
1655,個但係個個抓住支嘢喺處行,個戴個個楂住支喺樹行,12,5
1656,幾多地方行嘅咁啊,滴多地方行嘅噉,8,3
1657,行下幾日,行下幾日,4,0
